graph file,63_2225,113_2635,98_2483,85_2572,111_2307,168_2703,200_1935,91_2665,109_2986,116_2620,145_2999,139_2996,161_3000,99_2620,117_1938,97_2739,125_2377,97_2694,151_3000,75_3000,110_2321,133_2727,109_2839,155_3000,151_2545,106_3000,106_1413,136_3000,126_2946
rpsrute@ruter.no_20150309_1432_subgraph_metro+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rhode-island-public-transit-authority_20120920_0331_subgraph_bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
he109.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
kcata_20151219_0125_subgraph_metro+bus.gr.bz2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
winnipeg-transit_20151219_0147_subgraph_train+metro+tram+bus.gr.bz2,0.3333333333333333,0.25,0.5,0.3333333333333333,0.25,1.0,1.0,0.3333333333333333,0.25,0.25,1.0,0.25,1.0,0.5,0.25,0.5,0.25,0.5,1.0,0.25,0.25,0.25,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.25
he105.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
kingcounty-archiver_20151217_1106_subgraph_train+metro+tram+bus.gr.bz2,1.0,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.125,0.125,0.16666666666666666,0.125,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.125,1.0,0.14285714285714285,0.14285714285714285,0.125,0.16666666666666666
the-metro_20110104_0843_subgraph_metro+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AProVE07-03.gaifman.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
winnipeg-transit_20151219_0147.gr.bz2,0.16666666666666666,0.2,0.16666666666666666,0.25,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,0.2,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666
log-3.cnf.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
milwaukee-county-transit-system_20151217_1325_subgraph_train+metro+tram+bus.gr.bz2,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.3333333333333333
auckland-regional-transport-authority_20110207_0347.normalized_subgraph_tram+bus.gr.bz2,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
the-metro_20110104_0843_subgraph_bus.gr.bz2,0.5,0.16666666666666666,0.5,0.5,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.5,0.5,0.16666666666666666,0.16666666666666666
he099.gr.xz,1.0,0.125,1.0,1.0,0.3333333333333333,0.08333333333333333,1.0,1.0,0.3333333333333333,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.07142857142857142,1.0,0.07692307692307693,1.0,0.08333333333333333,1.0,0.14285714285714285,1.0,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.06666666666666667,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.06666666666666667
he107.gr.xz,1.0,1.0,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,0.06666666666666667,0.0625,0.0625,1.0,1.0,1.0,1.0,1.0,0.0625,1.0,1.0,1.0,1.0,0.07142857142857142,0.0625,1.0,1.0,1.0,1.0
auckland-regional-transport-authority_20110207_0347.normalized.gr.bz2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
kcata_20151219_0125_subgraph_train+metro+tram+bus.gr.bz2,0.125,0.1111111111111111,0.125,0.1111111111111111,0.1111111111111111,0.125,0.125,0.1111111111111111,0.1111111111111111,0.125,0.125,0.125,0.125,0.125,0.125,0.1111111111111111,0.125,0.1111111111111111,0.125,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.125,0.125,0.1111111111111111,0.1111111111111111,0.125,0.1111111111111111
kcata_20151219_0125_subgraph_bus.gr.bz2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
milwaukee-county-transit-system_20151217_1325.gr.bz2,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,1.0,0.25,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.25,1.0,0.2,0.3333333333333333,1.0,1.0,0.2,1.0
logistics.c.cnf.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
auckland-regional-transport-authority_20110207_0347.normalized_subgraph_train+metro+tram+bus.gr.bz2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
log-2.cnf.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
winnipeg-transit_20151219_0147_subgraph_metro+bus.gr.bz2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
milwaukee-county-transit-system_20151217_1325_subgraph_metro+bus.gr.bz2,1.0,1.0,0.5,0.25,1.0,1.0,1.0,0.25,0.3333333333333333,0.5,0.25,0.25,1.0,0.3333333333333333,0.5,0.5,0.25,0.5,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.25
metro-st-louis_20130916_1522_subgraph_metro+bus.gr.bz2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0
kcata_20151219_0125_subgraph_tram+bus.gr.bz2,0.5,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285
pcb3038.tsp.dgf.bz2,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
kingcounty-archiver_20151217_1106_subgraph_tram+bus.gr.bz2,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5
kcata_20151219_0125.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
metro-st-louis_20130916_1522_subgraph_bus.gr.bz2,0.25,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
metro-st-louis_20130916_1522_subgraph_train+metro+tram+bus.gr.bz2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
kingcounty-archiver_20151217_1106_subgraph_metro+bus.gr.bz2,0.5,0.16666666666666666,0.2,0.25,0.16666666666666666,1.0,1.0,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.2,0.16666666666666666,0.2,0.16666666666666666,0.2,0.16666666666666666,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.2,0.16666666666666666,0.16666666666666666
the-metro_20110104_0843_subgraph_train+metro+tram+bus.gr.bz2,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.2,0.2,0.3333333333333333,0.25,0.25,0.2,0.25,0.2,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.2,0.3333333333333333,0.25,0.25,0.25,0.2,0.2,0.25,0.25,0.25,0.25
log-4.cnf.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
the-metro_20110104_0843_subgraph_tram+bus.gr.bz2,0.25,0.16666666666666666,0.25,0.14285714285714285,0.25,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.25,0.2,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2,0.25,0.14285714285714285,0.14285714285714285,0.25,0.25
rhode-island-public-transit-authority_20120920_0331_subgraph_metro+bus.gr.bz2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
metro-st-louis_20130916_1522_subgraph_tram+bus.gr.bz2,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
lta_20150727_0653.normalized.gml.lp.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
winnipeg-transit_20151219_0147_subgraph_bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
metro-st-louis_20130916_1522.gr.bz2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
fl3795.tsp.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rhode-island-public-transit-authority_20120920_0331_subgraph_train+metro+tram+bus.gr.bz2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
rhode-island-public-transit-authority_20120920_0331_subgraph_tram+bus.gr.bz2,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0
he114.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rhode-island-public-transit-authority_20120920_0331.gr.bz2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
kingcounty-archiver_20151217_1106.gr.bz2,1.0,0.2,0.25,0.25,0.2,0.16666666666666666,1.0,0.2,0.25,0.2,0.2,1.0,0.3333333333333333,0.25,0.2,0.25,0.3333333333333333,0.25,0.2,0.25,0.2,1.0,0.25,0.25,0.2,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333
milwaukee-county-transit-system_20151217_1325_subgraph_tram+bus.gr.bz2,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
he120.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
auckland-regional-transport-authority_20110207_0347.normalized_subgraph_metro+bus.gr.bz2,0.25,0.25,0.25,0.3333333333333333,0.25,0.25,0.25,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
winnipeg-transit_20151219_0147_subgraph_tram+bus.gr.bz2,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5
stebazzi81_20151219_2019_subgraph_bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rseau-de-transport-de-longueuil_20151217_1019.gml.lp.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mrc-les-moulins-urbis_20151202_1947_subgraph_bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
metro-transit-system-city-of-madison_20131009_1415.gml.lp.gr.bz2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
stebazzi81_20151219_2019_subgraph_tram+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ex168.gr.xz,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
ex084.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mrc-les-moulins-urbis_20151202_1947_subgraph_tram+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
JohnsonGraph_10_4.gr.bz2,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0
amat_20140723_2302.normalized_subgraph_metro+tram.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
santa-cruz-metro_20151217_1054_subgraph_metro+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ex189.gr.xz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ex171.gr.xz,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
ex154.gr.xz,1.0,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,1.0,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285
victor-valley-transit-authority_20151202_1753_subgraph_train+metro+tram+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
tte-spa_20120718_1814.normalized.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mrc-les-moulins_20141201_2136.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
omnibus-solutions-ltd_20150902_0841.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mrc-les-moulins-urbis_20151202_1947_subgraph_metro+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Promedas_67.gr.xz,0.2,0.125,0.125,0.14285714285714285,0.125,1.0,1.0,0.16666666666666666,0.14285714285714285,1.0,1.0,1.0,1.0,0.125,0.125,0.16666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.14285714285714285,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.125
charleston-area-regional-transportation-authority_20151216_1521_subgraph_train+metro+tram+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ex184.gr.xz,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
victor-valley-transit-authority_20151202_1753.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
charleston-area-regional-transportation-authority_20151216_1521_subgraph_tram+bus.gr.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Promedas_46.gr.xz,0.3333333333333333,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.14285714285714285,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0
graph08-pp-001.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cityofmadison-archiver_20130830_1512.gml.lp.gr.bz2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
pr439.tsp-pp.dgf.bz2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
transit-authority-of-river-city_20140813_2016.gml.lp.gr.bz2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
